"data";"czas";"ALE";"ALR";"BDX";"CDR";"CPS";"DNP";"JSW";"KGH";"KRU";"KTY";"LPP";"MBK";"OPL";"PCO";"PEO";"PGE";"PKN";"PKO";"PZU";"SPL";"11B";"ABE";"ACP";"APR";"ASB";"ATC";"ATT";"BFT";"BHW";"CAR";"CCC";"CIG";"CMR";"COG";"DOM";"DVL";"EAT";"ENA";"EUR";"GEA";"GPP";"GPW";"GRX";"HUG";"ING";"LWB";"MBR";"MIL";"NEU";"PKP";"PXM";"RBW";"RVU";"SLV";"SNT";"TEN";"TPE";"TXT";"WPL";"XTB"
20240328;105000;14177;3911;158;2309;4086;3904;12012;4560;409;122;67.2287234058;6;1700;192;2400.0422534391;3034;17315;5794;13418;657;463;20;998;239;2176;0;0;2;155;0;899;4400;0;3445;0;152;881;0;1043;0;0;165;0;0;0;2796;3;2198;2;7;2325;289;7;376;20;0;5817;214;0;561
20240328;105500;8020;4525;144;4068;5122;2113;1307;6102;9;103;58.0611702141;11;6205;12592;1163.8591548898;6112;9953;18816;12433;16;12;0;269;0;403;1;426;2;56;0;237;100;0;2457;13;147;0;0;1;0;0;52;40;0;134.995230526;1529;11;246;0;1210;0;1218;14;11;12;2100;2854;108;0;319
20240328;110000;11395;11851;34;1843;7721;2738;2739;4023;200;154;16.2978723408;5204;4933;12949;1926.0422534553;8318;18131;23514;20458;4893;9;0;868;282;97;0;411;3;2393;0;1771;0;4;1131;2;586;924;5114;274;1466;147;766;1654;0;0;175;2;7734;11;100;287;57;46;115;2;879;35149;76;0;865
20240328;110500;8354;13694;56;1605;3948;3425;4145;3834;0;129;169.0904255358;42;2515;9804;1350.7887323482;10987;12310;6426;14748;2;38;0;510;0;321;1;423;2;265;0;1235;67;0;90;1;0;200;0;585;261;0;0;500;0;0;200;3;238;1;50;0;0;0;213;2;65;17668;121;0;1819
20240328;111000;4498;375;14;3965;2905;1432;857;6322;0;853;59.0797872354;5;3640;17583;1670.1267605063;12234;32736;4335;5829;5623;0;0;1479;76;194;10;20;2;1048;0;762;0;0;1308;0;0;0;943;0;0;0;873;0;8;11.06518283;0;16;0;0;580;0;17;24;335;50;13;15560;757;0;1446
20240328;111500;4186;402;241;4335;10764;1576;230;4729;6;60;161.9601063867;90;4001;31472;2902.9718308867;14715;12951;6379;17898;52;0;1;201;0;0;0;132;2;0;0;840;1133;0;0;0;14;0;9745;0;226;0;85;4400;0;1.106518283;2;6;0;5;334;0;98;0;75;83;0;38175;32;0;1348
20240328;112000;27017;4888;14;1964;7948;3379;1565;14718;0;109;270.9521276658;6;2190;14590;7158.9577462342;9809;5889;11813;10426;477;0;0;641;0;642;78;229;3;219;909;1696;0;0;2286;7;0;2188;2039;1184;320;0;181;10;738;132.78219396;80;0;1200;0;0;0;12;4;80;13;556;22314;68;0;2547
20240328;112500;13578;1037;185;14117;20422;985;340;11920;7;336;1472.9202127998;196;1642;15594;1445.3661971337;46506;12777;9767;25866;119;0;25;1660;233;78;0;398;2;11;0;193;0;12;0;0;35;338;1908;71;1;0;138;500;60;16.597774245;40;25;1276;0;1;208;40;0;115;0;159;52739;129;0;1590
20240328;113000;3826;1917;96;3810;3596;4567;2063;5262;664;25;151.7739361737;228;2448;10750;5540.0140843177;3582;16339;4383;5540;505;5;0;482;757;233;1;100;1;0;1;860;0;28;218;0;1;0;259;153;0;0;795;5593;0;0;300;6;803;0;1365;165;7;0;75;52;63;31694;310;0;3553
20240328;113500;12929;5230;148;4301;13937;1948;6167;4678;76;125;8.1489361704;265;8952;17594;14988.8591544173;7881;14601;8545;19774;848;0;0;1179;144;153;0;122;29;0;0;447;0;0;405;0;0;0;8187;612;5038;0;57;541;0;33.19554849;190;0;11430;0;0;0;0;126;110;0;88;22357;61;80;554
20240328;114000;3742;1575;90;1847;8037;1960;1303;3036;54;147;9.1675531917;85;2630;8853;1138.2676055949;6237;13829;2419;25785;250;0;32033;395;0;200;1;442;6;0;0;1073;5;0;0;0;500;721;3318;200;1642;0;611;370;0;1.106518283;1167;6;5014;0;8;0;567;97;85;0;22;39229;91;0;686
20240328;114500;6154;4763;19;5250;36744;2401;2890;3258;43;37;26.4840425538;188;6943;9412;5759.2112674088;3885;8370;5793;10959;528;10;17;791;18;82;310;3036;1;356;24;491;626;45;0;16;5;512;3926;5691;0;0;399;0;0;69.710651829;40;0;13108;7;159;100;45;0;120;0;0;17098;262;13;1075
20240328;115000;7672;7018;26;1736;8712;1448;1796;10405;55;14;36.6702127668;215;0;7753;3285.7323942539;8512;8758;6729;17394;733;0;0;279;689;194;0;138;9;199;0;202;1006;0;0;40;0;337;7533;5775;10954;0;1272;6917;0;0;50;6;6295;0;0;0;57;0;412;259;21;4077;125;95;7549
20240328;115500;9330;846;8;3537;5851;2240;2081;4207;314;301;22.4095744686;310;5819;6042;10325.633802464;12179;7703;40536;9741;485;90;380;554;3049;372;1;2864;8;82;28;72;338;0;689;5;2586;0;301;4210;999;0;2259;42952;0;6.639109698;32;81;38;0;1134;500;16;0;225;0;43;26162;665;0;1961
20240328;120000;7138;2634;380;5862;3000;1939;582;1236;3;23;38.7074468094;148;4119;6815;2382.2394365383;11537;14061;7824;12410;847;1;368;402;0;1617;2;1509;21;1;0;2904;1000;42;2285;3;3083;1430;4889;0;800;7;777;2125;978;283.268680448;36;88;19778;1;0;3000;483;580;630;0;12;1450;357;0;1390
20240328;120500;13561;790;84;21177;4290;1822;2504;1039;292;94;16.2978723408;54;1763;20169;1093.7605633429;3514;8646;4343;18785;238;0;0;312;0;19;10;2105;7;0;0;150;1930;0;25280;0;0;0;968;244;0;0;125;0;27;15.491255962;1132;0;6295;0;664;0;185;0;2035;40;0;24073;0;0;2118
20240328;121000;4360;1242;11;1586;10004;1698;569;1074;24;164;40.744680852;43;2170;8349;939.0985915172;7731;5846;12546;3863;536;4;0;394;423;100;39;927;3;1632;0;334;3589;0;232;4;6;0;166;183;196;0;185;27579;0;269.990461052;714;49;12950;0;150;0;100;0;115;0;113;6188;297;0;402
20240328;121500;12852;374;35;1650;46172;1540;2890;3168;643;15;81.489361704;14;1950;10200;965.8028168684;9379;9325;7847;17328;226;1;0;1533;0;119;0;236;2;10;0;1599;145;110;0;2;25;2503;4069;102;6170;0;12;3600;0;13.278219396;102;0;2744;23;301;1;0;0;70;60;0;13340;55;0;1633
20240328;122000;3655;268;194;1435;10379;1220;3081;3704;50;8;30.558510639;60;1600;9170;1128.2535210882;4969;3419;2719;3949;99;0;0;584;4;457;150;446;14;100;0;100;0;0;74;1;28;1354;5367;0;6986;0;604;0;0;1.106518283;16784;30;1771;0;350;699;1;156;125;10;26;1921;830;1;1929
20240328;122500;9407;1111;48;2686;6814;1858;2365;11140;16;17;20.372340426;299;1880;7264;3736.3661970554;1628;13064;2853;9059;13;0;0;687;0;3423;1;585;14;1145;0;71;0;2;3;0;0;51;20213;91;100;0;1;2154;0;1.106518283;34524;0;1787;0;1;2698;2;0;160;396;135;37008;1287;0;2483
20240328;123000;4999;1325;51;5771;3248;4047;13041;2870;133;156;156.8670212802;228;3773;6897;5837.0985913498;13661;5198;4884;10699;505;0;0;1035;0;346;0;666;34;0;0;20719;0;0;109;0;976;0;9278;1;133;0;752;2497;201;1.106518283;18339;0;1014;2;23;2270;20;0;120;30;10;47302;393;0;81
20240328;123500;6462;160;62;2133;7954;2187;195;8019;1;60;124.2712765986;339;1610;10149;1594.4647886779;2594;24392;4569;8139;492;12;0;130;817;147;0;596;4;263;0;1481;0;0;0;97;0;11;0;198;1000;0;0;24507;50;517.850556444;8945;1;340;49;2501;4846;46;0;70;11;223;1168;20;76;58
20240328;124000;12533;392;84;1146;1481;1184;1055;4743;9;6;36.6702127668;158;1890;3830;1101.549295737;1748;20994;4400;7646;6;0;0;539;0;0;0;0;16;2;0;685;0;0;340;0;42;0;8973;0;2230;0;1;49835;0;13.278219396;10378;0;1182;1;0;5459;0;0;80;211;58;60;79;0;1248
20240328;124500;8817;829;86;2871;7600;2329;3390;1810;201;34;24.4468085112;139;1659;11310;792.2253520856;40944;30510;5113;5979;235;0;0;640;0;185;1;20;4;0;6;185;0;0;30766;0;0;493;911;0;278;0;372;17573;0;36.515103339;4480;0;0;0;56;0;24;300;75;21;0;50552;0;0;2944
20240328;125000;8303;213;39;2559;7773;1765;638;2208;4;132;78.4335106401;30;3792;6901;3323.5633801681;9274;32465;13982;3821;589;61;0;3871;0;419;154;32;1;0;3;612;0;0;15;2;500;0;9815;0;1200;0;60;22202;434;22.13036566;1470;0;971;0;600;1800;0;0;126;0;95;10390;481;0;191
20240328;125500;7547;1208;17;5763;3503;3991;410;3699;16;56;8.1489361704;73;2460;5185;1551.0704224822;13021;67334;3238;5773;109;0;0;599;1359;201;0;154;2;257;0;472;14400;50;10;194;3;0;5649;151;10000;31;0;32230;0;29.875993641;1897;0;1128;0;0;6741;0;0;357;180;172;17345;320;0;748
20240328;130000;11484;583;41;7733;4757;1136;2729;5105;80;26;12.2234042556;7;3343;4449;2075.1408449995;1348;87182;3402;4911;6;1;57;398;0;7;0;0;2;98;0;0;12793;0;0;0;147;0;56;0;0;0;33;38130;0;2.213036566;1532;19;3255;0;80;2089;24;0;355;3;222;2177;0;0;547
20240328;130500;13181;790;51;2108;1948;1474;1973;3874;38;67;20.372340426;532;3081;9105;7368.1408448186;7596;70047;4665;5543;1025;0;12;130;10;115;1;120;4;1860;0;132;252;0;0;0;0;0;452;1;36;0;30;18772;0;0;2174;0;941;0;130;0;2;0;0;0;572;2973;350;0;396
20240328;131000;3422;2558;16;1503;3944;310;1381;31480;171;140;7.1303191491;282;4400;13539;3266.8169012968;12757;86854;2210;6443;221;0;0;520;0;66;0;30;3;0;8;498;10907;0;270;0;278;1815;6569;134;0;0;6;150;200;18.810810811;1553;1;2833;0;493;0;196;0;0;120;0;22051;0;10;436
20240328;131500;9184;1365;24;3538;4631;1208;672;5195;93;121;22.4095744686;70;5905;6243;4953.6338026476;16490;65153;3466;9069;469;0;0;657;0;0;2;761;9;495;0;1764;2000;0;359;0;0;0;585;1248;0;0;923;1050;0;30.982511924;205;0;1097;0;600;0;123;0;0;0;10;43558;102;0;183
20240328;132000;5507;1153;68;1776;4826;703;2788;2627;1074;37;18.3351063834;178;1942;10075;1295.1549295332;2536;53803;7632;6800;294;20;0;1999;38;190;167;0;3;0;0;2466;0;0;5;0;200;0;4877;71;0;0;1;2040;0;29.875993641;2302;0;10814;5;0;400;102;0;351;8;139;19321;55;0;1090
20240328;132500;16851;1833;366;2426;5977;2683;513;15681;29;192;86.5824468105;71;5316;15680;2833.9859153961;10086;10255;7005;10117;353;3;0;259;40;400;601;0;31;286;0;3;0;0;11;2;60;0;2657;0;0;0;80;713;0;80.775834659;1429;2;1966;0;167;2000;289;0;115;0;56;26135;413;10;1469
20240328;133000;12644;2373;30;2732;753;1077;1944;8367;33;109;2.0372340426;65;1475;28439;9344.2535208074;3731;21038;9599;4237;276;0;20;353;22;1;1;2601;2;0;2;15;0;0;301;0;332;0;12671;267;85;0;101;1512;251;121.71701113;1408;0;1612;0;501;0;36;55;100;0;0;4165;0;0;333
20240328;133500;16640;483;40;2685;6838;1833;5447;7058;2436;117;55.0053191502;120;2790;14517;2149.6901407716;11719;17401;5392;12140;766;0;77;1502;0;23;1;0;2;0;5;7883;0;0;94;0;0;450;4078;0;90;0;30;6569;0;8.852146264;100;2;2091;0;0;0;8;0;120;53;0;2104;75;0;1683
20240328;134000;7301;1749;64;3406;2927;1569;5344;5675;71;72;16.2978723408;29;5856;8282;9461.0845067189;15752;11898;13167;4790;334;0;0;1802;0;30;0;100;2;0;0;1000;6064;28;0;0;0;0;4479;350;0;0;0;0;70;33.19554849;0;1;12926;0;0;0;0;0;760;128;37;19976;364;0;189
20240328;134500;6580;2622;38;2307;4422;2262;120;5165;50;100;30.558510639;511;2223;8826;5359.7605631971;8862;8310;8551;11670;624;0;0;600;30;722;0;0;2;10;10;54;1000;91;0;2;0;0;0;1278;0;0;906;0;0;0;476;14;5987;0;401;0;0;0;101;53;0;12809;64;0;2895
20240328;135000;12696;203;18;2372;6575;1709;4681;13717;54;310;16.2978723408;279;2525;17386;5481.0422533338;5376;5485;8571;8611;659;1;0;425;0;324;0;0;31;0;1;246;3000;0;91;0;10;56;2579;0;0;6;11;0;0;14.384737679;1155;57;2380;37;45;0;0;0;479;125;275;15375;379;0;1736
20240328;135500;12100;1484;11;3782;3071;2629;283;8204;50;62;19.3537234047;130;1880;23488;2352.1971830182;4126;24883;9669;9314;75;0;0;1280;0;797;0;200;2;0;0;10029;4;0;0;3;200;0;2860;0;0;2;0;1100;628;0;2687;24;918;0;172;0;0;0;32;0;0;8439;0;0;2109
20240328;140000;9938;421;43;4760;1755;2112;3454;3215;35;354;11.2047872343;337;3222;39691;2443.4366196348;5738;11266;1599;8849;9;0;0;687;388;741;13;0;32;0;0;1283;19553;0;1880;20;0;0;0;36;400;0;50;0;0;44.26073132;382;0;57;0;170;0;284;0;67;188;0;18489;869;0;686
20240328;140500;12844;1263;302;2508;8709;2585;643;4201;18;39;15.2792553195;155;498;14845;2996.4366196159;9446;9215;5705;6229;501;0;20;2106;59;496;0;161;16;50;0;1241;630;0;2;9;0;204;2335;0;100;0;1;5808;0;7.745627981;1300;0;53;0;0;0;0;0;836;56;0;22664;0;3949;1099
20240328;141000;17230;740;178;3030;10;1457;4851;9857;0;120;6.1117021278;50;2060;3639;4085.7464787336;1671;13878;13541;7177;84;0;0;3185;0;38;260;69;6;12;0;0;0;0;0;0;0;240;4640;1040;300;0;1349;21261;0;2.213036566;6366;3;9258;9;0;0;0;5;95;130;15;25405;50;17;491
20240328;141500;17380;555625;35;2765;5226;1652;1021;2126;59;26;47.8750000011;13613;4900;10664;1249.5352112249;7568;12660;5924;11994;328;10;0;2812;4;90;0;0;11;3;184;313;0;0;1527;3;0;0;9033;1304;0;0;21;3254;67;0;629;1;2520238;0;0;2190;100;10;100;35;0;0;193;152;659
20240328;142000;3473;7474;8;3662;5393;1284;13307;2844;14;29;14.2606382982;547;4308;12144;2167.4929576724;4341;9531;8379;5871;46657;105;0;2425;687;3;590;0;2;965;46;3;0;0;0;0;0;2310;8698;0;0;0;22;0;0;0;13564;4;3099;0;502;0;0;10;117;15;0;37941;337;82;238
20240328;142500;11254;1022;16;2414;4256;3782;1626;4425;65;165;37.6888297881;624;2740;6620;24451.0563371925;5029;13408;14482;5773;6858;15;0;640;0;22;138;715;3;74;10;1396;3032;10;0;18;2;0;4630;0;0;0;0;2373;0;0;7563;0;350;0;666;5010;40;300;83;77;0;20686;75;0;3823
20240328;143000;22089;9663;151;4663;10540;2988;1325;6769;2;107;20.372340426;423;0;16107;3710.7746477605;5573;14601;1595;4087;4449;0;0;1082;0;398;0;0;24;9;0;433;0;0;7;0;937;0;2388;2613;30;0;10;1590;0;22.13036566;795;0;3512;0;2500;0;179;0;620;0;6;47671;0;10;414
20240328;143500;19040;1709;26;2260;3313;1712;3722;6443;8;256;11.2047872343;576;9919;20943;1331.8732393911;11292;4379;18390;17460;904;31;0;1524;14;229;0;0;7;0;0;1332;4000;0;0;0;238;0;711;2119;0;0;262;50;65;5.532591415;139;0;3212;0;150;1000;0;20;100;0;0;5136;253;0;2054
20240328;144000;12442;3533;68;2377;4382;3047;3223;7173;69;84;28.5212765964;540;8332;15952;1919.3661971175;4132;7913;3004;15828;88;0;0;1476;0;318;0;359;7;123;0;299;0;0;0;0;517;0;0;8922;128;0;0;4180;0;28.769475358;686;0;167;0;2591;0;0;0;19;49;21;1674;277;0;644
20240328;144500;15664;1487;196;7869;6445;3489;1764;6752;86;28;15.2792553195;444;3352;18248;10324.5211264077;8269;7831;11144;13006;988;0;215;420;1814;1792;244;346;7;50;85;862;0;0;50;2;0;0;4716;4957;0;0;785;0;0;0;809;0;0;0;0;0;0;0;0;16;0;3062;548;0;2255
20240328;145000;3903;1818;7;1411;7954;4331;5145;2334;23;78;8.1489361704;364;3871;4823;3824.2676055031;1124;7133;10103;8492;0;0;1;782;0;351;0;438;25;19;12;1864;0;0;0;0;0;0;1054;1092;0;0;120;350;0;54.219395867;135;15;14147;0;0;0;165;0;500;0;220;4184;1007;0;417
20240328;145500;121199;3990;82;4899;5174;2776;464;426;49;130;10.186170213;563;1957;9111;6126.3943659878;4099;6025;9022;5719;80;0;19;1821;401;597;118;217;87;0;272;272;3656;0;15;0;0;609;32;0;4;0;0;9068;0;3.319554849;1616;2;2226;0;876;0;43;0;0;0;0;1969;186;0;7372
20240328;150000;11954;1417;86;3004;8019;18778;6721;3157;328;6;26.4840425538;671;3329;32635;2682.6619717393;4177;18559;7841;9016;774;0;415;1326;0;280;1;173;5;35;0;3426;0;0;0;25;0;100;3381;100;1383;0;0;21847;55;117.290937998;517;0;67555;0;0;0;126;90;0;184;0;41976;237;465;14779
20240328;150500;6876;25894;89;4434;3168;2962;471;11836;191;58;18.3351063834;262;4477;14551;14188.8450699376;13641;21515;4810;10248;107;10;0;2186;0;195;2;0;4;0;66;5907;0;0;615;1;1210;0;5403;169;1759;0;8;0;20;121.71701113;4168;32;25646;0;521;1600;214;20;0;267;147;23778;232;0;1392
20240328;151000;15124;496;18;5976;5345;4589;944;6843;453;41;81.489361704;685;10053;17386;4251.5352111223;33961;9970;19834;45134;685;0;0;747;70;0;0;0;3;0;80;580;1878;0;23;29;477;73;1700;6931;0;0;46;915;0;684.934817177;0;1;2104;0;0;400;0;0;401;20;367;7596;233;0;2647
20240328;151500;19014;1469;23;4931;5993;5515;574;5757;95;81;7.1303191491;130;13267;19539;4342.7746477389;30269;12011;23058;5213;504;1;0;2522;40;109;0;255;17;1015;99;188;0;75;467;1;496;3726;6158;322;746;0;0;636;0;22.13036566;44;1;7915;0;0;0;120;0;0;100;0;15032;401;6;1139
20240328;152000;16334;558;474;4023;3177;2854;3143;8441;18;90;20.372340426;159;10078;21245;28136.2394356581;15678;15259;4021;10118;98;0;0;648;0;555;0;0;12;0;114;481;12;0;33730;0;508;70;0;0;400;0;1;3140;0;24.343402226;6323;7;26067;0;0;0;0;0;374;100;288;4293;364;74;1413
20240328;152500;9738;585;53;6039;1769;2691;2752;7788;845;375;18.3351063834;341;3958;23735;7210.140844824;18585;56538;14155;9800;772;0;0;1885;19354;93;0;500;14;82;110;375;3500;0;2265;3;1925;80;8462;940;0;0;30;2939;1250;364.044515107;588;0;44891;0;1031;0;1081;0;79;0;6;11219;320;0;12863
20240328;153000;24316;65;331;4041;15885;3256;3762;2900;183;71;52.9680851076;788;3698;27682;9458.8591546063;8038;9886;5110;6113;506;2;1;1173;0;128;0;0;9;1;237;758;0;0;24039;0;600;101;38;1880;0;0;0;3314;1122;2.213036566;450;0;11969;0;0;0;27;0;0;89;0;4002;248;773;1387
20240328;153500;36923;575;459;7860;11917;3027;1177;7532;1215;395;32.5957446816;677;6011;16531;4881.3098589881;1280;81433;9882;7889;443;9;0;579;30;409;3000;0;5;0;21;2583;0;117;0;107;549;873;7466;0;0;100;0;2007;640;0;420;0;17873;0;0;0;0;0;200;19;55;4515;410;0;1059
20240328;154000;12363;755;99;5672;202;4468;4360;8351;29;156;40.744680852;177;8558;22321;1891.54929571;4577;69608;4658;9402;117;0;0;4293;745;380;11;0;11;2534;5;3086;0;0;1432;45;1054;2161;8907;0;0;0;665;609;529;8.852146264;3272;1;46332;0;407;5287;0;120;68;1593;52;9953;1410;0;750
20240328;154500;20379;1279;52;5865;9976;2925;3782;7814;32;229;59.0797872354;276;11113;26361;4133.5915491545;5744;41390;21373;19465;707;0;40;1016;1923;3;64;1;13;2;25;2506;802;0;495;0;840;113;0;0;0;0;0;15606;0;11.06518283;639;0;16212;0;0;50;17;0;30;1424;0;772;159;0;4040
20240328;155000;11708;2040;168;6957;10374;3487;1313;34738;335;341;130.3829787264;696;3593;26682;7605.1408448105;11533;31586;35716;15016;37;0;0;4227;0;22;0;0;10;7;59;50;148;0;1015;0;2314;114;4573;0;0;0;0;1195;0;0;711;0;38471;0;0;7179;0;0;38;448;55;24420;536;0;1860
20240328;155500;25156;4124;60;39294;10875;3659;1208;11089;207;74;129.3643617051;490;5081;22848;49203.6478856423;11583;17910;10131;11636;87;0;0;1032;0;79;381;32;7;103;127;94;0;0;2577;0;1009;608;1247;3;1000;0;105;1007;259;42.047694754;0;8;23608;0;0;0;115;3;50;241;183;3843;545;0;1231
20240328;160000;12109;5349;25;23006;2527;4145;722;15585;249;72;25.4654255325;246;7739;13716;4480.7464787201;10665;20227;181445;16221;1986;0;0;2290;0;285;693;0;25;28;44;501;0;0;0;29;1906;114;0;908;0;0;1023;606;0;95.160572338;1475;21;16145;1;0;0;371;0;37;172;0;34609;1071;0;21007
20240328;160500;15624;3270;609;6057;15547;1800;2423;6916;69;96;153.8111702163;443;3887;39110;2417.8450703399;6225;18370;19755;14067;853;197;0;2841;0;331;0;0;8;0;134;383;0;0;304;26;747;110;3251;3;0;0;47;1032;0;25.449920509;800;51;33663;0;0;0;0;0;48;283;223;16941;974;0;423
20240328;161000;18779;20971;177;3352;2832;4389;2336;5839;93;500;38.7074468094;524;16357;12105;3982.2676054977;7144;16573;27103;13366;2415;166;0;543;0;195;0;190;13;24;169;2128;0;0;502;2;704;1200;11404;127;0;1;87;5947;3847;55.32591415;300;13;22260;2;350;0;663;3;631;562;11;65714;931;10;2927
20240328;161500;27201;11670;666;4089;10605;3185;734;6653;34;27;46.8563829798;569;8904;51841;2561.3802816026;18814;10038;6078;22817;695;0;0;2307;0;224;11;2141;5;0;155;842;0;0;5;0;739;1931;401;5799;0;0;0;3977;0;57.538950716;378;0;33447;0;0;1175;184;0;225;30;20;19005;603;0;3971
20240328;162000;12696;767;334;6715;11814;6132;1996;7827;275;307;51.9494680863;926;10297;14333;3069.8732393317;4919;16394;16915;12605;1284;0;0;4951;670;300;113;421;42;1993;45;2777;30;0;365;1;637;119;976;4171;450;0;122;576;9332;117.290937998;425;292;28106;0;34;1;100;37;332;77;144;10999;651;12;1959
20240328;162500;26980;2954;105;4134;4429;2938;4055;16902;273;343;38.7074468094;933;12271;29143;4549.7323942107;28633;16877;27817;15875;931;3;3;2863;51470;50;35;14;20;1759;42;3201;7;0;749;0;505;2031;3590;386;1901;0;35;5219;0;16.597774245;237;20;76354;0;800;0;154;0;1463;131;15;30026;774;0;1879
20240328;163000;18982;918;748;6294;12080;2811;4213;17277;412;240;55.0053191502;649;14453;20800;6554.7746476633;17620;64855;34442;19279;397;94;0;4744;0;557;1;3521;10;83;136;1585;100;0;2192;0;1037;599;5195;1589;880;0;1513;595;877;5.532591415;3898;41;33132;0;0;3333;67;0;72;16;0;29023;2075;0;14529
20240328;163500;39366;6530;423;6422;5272;2937;2565;8070;600;445;23.4281914899;589;9659;31687;8231.5774645074;10096;14262;70655;19208;478;2;0;4901;408;734;372;0;26;3385;185;93;0;94;574;22;894;974;3711;0;0;0;0;7134;465;110.6518283;1293;129;42419;0;152;0;80;303;76;12;429;55860;1493;0;8173
20240328;164000;29907;2417;409;4146;22485;5341;2805;15011;252;95;119.1781914921;3087;18788;19728;5931.6760561353;14033;40044;53263;26120;792;100;0;2732;200;9179;9;919;23;238;106;4697;0;0;396;143;519;1212;3336;783;100;0;460;8371;0;0;430;14;24968;13;30;4812;477;18;0;63;92;48254;550;0;7195
20240328;164500;494087;16668;3821;74557;178964;50492;50712;143442;8200;1411;1540.1489362056;6952;509964;230739;154443.887318665;400294;451752;525198;470580;38070;489;61;15526;12954;2994;1328;2161;243;2037;534;12306;2566;17;50423;80;20272;4752;10699;8442;3481;321;1523;74041;5599;35597.799682393;825;196;299143;6;4027;4273;2399;420;980;233;2295;361002;2478;38;26366
20240402;90000;10545;11470;158;153857;19041;11365;7604;28700;173;103;135.4760638329;152;9370;19491;23971.4929569272;71450;156837;91159;12847;369;178;1266;629;2024;19777;4993;3917;50;3595;51;9883;10366;277;5054;230;26618;650;34998;5780;24673;57;1328;13127;102;206.918918921;4913;129;10856;57;2149;84401;726;42;1000;1056;435;294294;161;871;10355
20240402;90500;16281;7985;13;35262;9173;2693;36417;27871;295;18;141.5877659607;1;900;17648;4317.183098444;103634;76593;39348;6756;1;16;0;8177;1170;9608;2797;3428;41;3796;0;2827;6318;59;1441;73;4765;0;38664;3984;3795;0;264;10385;141;324.209856919;9443;323;430;11;126;27143;370;0;20;106;52;292823;5;28;4514
20240402;91000;13864;5150;41;22491;5059;6057;17058;17620;308;144;93.7127659596;85;7054;13769;2453.4507041415;88931;71815;70060;12964;1878;18;28;12270;1985;8129;2381;435;64;704;70;2325;6751;66;922;138;13640;460;25774;3682;1504;0;246;28644;423;133.888712243;1352;78;9812;4;303;25287;772;0;49;181;531;125194;460;89;7495
20240402;91500;14199;3877;69;15579;6196;2896;2884;8544;388;14;40.744680852;11;5899;12159;1922.7042252864;28132;45266;19251;11684;1000;11;0;1881;649;15337;275;248;3;147;1;4119;10455;0;380;3;4924;0;15067;13485;1215;0;309;1768;0;15.491255962;1897;33;13953;3;0;21266;33;0;0;423;85;68604;155;120;5353
20240402;92000;27996;2991;127;28528;3393;1349;2508;5396;91;9;56.0239361715;2;116129;7924;3700.7605632538;19573;58375;18105;8150;14;0;20;4786;4369;7983;5;586;0;337;0;4179;33270;10;32;18;3250;30;90232;2539;0;0;294;4200;0;22.13036566;636;8;717;9;0;3483;1077;0;105;13;32;49417;300;0;4537
20240402;92500;8491;10864;125;8430;9011;2533;3351;5017;83;46;16.2978723408;1;8711;9192;5029.295774476;54983;50357;5896;4331;279;37;1;1448;820;3858;0;140;50;389;0;7067;3350;10;1069;28;1009;0;27191;2081;0;0;407;34;150;112.864864866;312;2;322;0;644;6430;129;0;0;496;0;83639;78;4;1941
20240402;93000;17324;2646;49;5261;2609;1413;2082;3814;154;26;12.2234042556;0;3322;4082;6402.3380279502;8968;30203;20300;7063;158;4;0;1663;9135;4114;6;938;10;255;0;5177;22879;85;36;10;1797;8;31795;2145;1911;0;24;620;0;291.014308429;2583;66;8315;1;10;13655;204;0;95;89;113;24882;281;0;982
20240402;93500;7501;2405;10;9100;6553;1345;8354;4657;71;3;36.6702127668;107;5084;26054;2583.6338027286;61534;120405;16436;6064;148;50;0;1751;9143;2954;35;337;4;1021;0;1408;7699;53;7;3;7039;905;17658;4081;2287;0;21;1348;260;27.662957075;808;38;3378;1;0;3480;6;0;9;32;7;15403;0;0;1267
20240402;94000;7685;1672;241;16264;7884;3191;591;12817;437;36;23.4281914899;134;1837;12555;5935.0140843042;62480;61160;17152;7834;775;49;0;1177;1254;2293;19;693;1;302;12;4151;8317;25;9007;13;1780;786;8002;0;0;0;144;12500;116;86.308426074;1216;26;4743;0;255;8789;0;0;80;0;0;94083;588;100;1704
20240402;94500;7291;2407;3;16763;1737;3135;6688;9844;2929;0;17.3164893621;0;10508;6289;4984.788732224;54726;33562;15752;6922;582;38;17;3815;142;2881;47;2345;0;524;0;4134;4895;51;1060;0;277;494;80;100;0;0;28;0;215;21.023847377;1381;56;0;0;0;5817;47;220;0;38;33;174586;496;140;6793
20240402;95000;11740;71;128;51097;4614;3800;3293;8761;607;23;35.6515957455;0;347;12653;4901.3380280015;16562;59566;18666;16310;377;1001;4;538;1506;5393;13;620;0;1;0;1250;2534;0;903;14;718;15331;2893;2;515;0;58;2793;0;469.163751992;0;10;6000;2;0;20302;356;0;378;86;3;18006;467;183;1688
20240402;95500;6970;2917;221;43724;6093;2360;2157;4803;201;21;7.1303191491;39;5671;8008;1282.9154929139;31409;66305;10846;4480;314;24;1;4397;56148;768;2060;243;0;260;11;954;17857;0;290;3;1813;0;10289;1731;2064;0;216;0;430;261.138314788;1439;46;3608;0;0;3520;1776;297;100;227;0;21151;414;0;1795
