"data";"czas";"ALE";"ALR";"BDX";"CDR";"CPS";"DNP";"JSW";"KGH";"KRU";"KTY";"LPP";"MBK";"OPL";"PCO";"PEO";"PGE";"PKN";"PKO";"PZU";"SPL";"11B";"ABE";"ACP";"APR";"ASB";"ATC";"ATT";"BFT";"BHW";"CAR";"CCC";"CIG";"CMR";"COG";"DOM";"DVL";"EAT";"ENA";"EUR";"GEA";"GPP";"GPW";"GRX";"HUG";"ING";"LWB";"MBR";"MIL";"NEU";"PKP";"PXM";"RBW";"RVU";"SLV";"SNT";"TEN";"TPE";"TXT";"WPL";"XTB"
20240319;114000;32.475;92.94;683;111.5;10.31;407.2;37.4;115.7;417.6;727.5;13115.8;701.2;8.004;17.07;151.616;7.042;62.92;54.6;47.02;512;505;79.8;72.8;25.75;25.16;20.95;22.48;2580;106;543;68;1.598;229;7.97;167.4;5.28;25.1;8.94;14.87;3.1;67.2;42.32;2.445;26.65;280.61;32.38;307.5;10.32;887;12.6;4.22;79.8;57.1;60.8;143;91.8;3.033;87.4;109.4;53.55
20240319;114500;32.28;92.72;683;111.3;10.35;407.1;37.39;115.85;417.4;727.5;13056.9;701;8.012;17.04;150.853;7.044;62.77;54.56;47.07;512.5;505;79.8;72.75;25.75;25.14;20.95;22.54;2580;106;543;68.04;1.598;228;7.97;168;5.28;25.1;8.95;14.87;3.1;67.2;42.34;2.44;26.75;281.062;32.38;307.5;10.29;887;12.6;4.22;79.4;57.1;60.8;142.5;91.8;3.046;87.4;109.4;53.55
20240319;115000;32.34;92.64;685;111.4;10.355;406.7;37.4;115.95;417.6;726.5;13096.2;699.6;8.012;17.02;150.942;7.048;62.85;54.42;47.04;512.5;503;79.8;72.8;25.75;25.1;20.95;22.48;2580;106;545;67.94;1.592;229;7.97;168;5.28;25.1;8.95;14.85;3.1;67.2;42.34;2.435;26.65;281.514;32.38;309.5;10.27;887;12.6;4.23;79.4;57.1;60.8;143;91.45;3.041;87.4;109.4;53.55
20240319;115500;32.38;92.64;685;111.7;10.36;406.5;37.4;115.4;416.6;724;13164.9;699.4;8.01;17.01;150.853;7.048;62.83;54.38;47.09;513;503;79.8;72.8;25.75;25.12;20.9;22.44;2580;106;545;68;1.584;227;7.97;168;5.28;25.1;8.945;14.83;3.125;67.2;42.34;2.43;26.65;280.158;32.38;309.5;10.27;887;12.6;4.225;79;57.1;60.8;142.5;91.45;3.04;87.4;109.4;53.35
20240319;120000;32.435;92.76;684;112;10.355;406.6;37.49;115.6;417.2;725;13214;698;8.022;17;150.808;7.052;62.82;54.44;47.17;513;503;79.8;72.75;25.6;25.2;20.95;22.4;2580;105.8;543;67.98;1.58;228;7.95;167.8;5.28;25.1;8.94;14.85;3.125;67;42.36;2.44;26.65;280.158;32.38;309.5;10.29;887;12.54;4.225;79;57.1;60.8;143;91.25;3.041;87.4;109.4;53.05
20240319;120500;32.505;92.62;682;111.85;10.32;406.3;37.36;115.5;416.4;725;13361.3;694.4;7.99;16.99;150.448;7.022;62.62;54.32;47.15;511.5;503;79.8;72.6;25.65;25.1;20.95;22.32;2570;106;543;67.86;1.572;228;7.95;167.4;5.28;25.1;8.925;14.83;3.125;67;42.3;2.44;26.75;280.158;32.38;307.5;10.27;887;12.58;4.225;79;57.1;61;143.5;91.45;3.043;87.4;109.4;53.05
20240319;121000;32.505;92.6;683;111.9;10.275;406.3;37.47;115.55;416;723;13331.8;695.4;7.984;17.04;150.583;7.026;62.68;54.38;47.06;511.5;503;80;72.5;25.45;25.12;20.9;22.32;2560;105.4;542;67.86;1.584;228;7.95;167.4;5.27;25.15;8.88;14.81;3.125;67.1;42.34;2.44;26.65;280.158;32.4;309;10.28;887;12.58;4.225;78.8;57.1;61;142.5;91.45;3.036;87.6;109.4;53.05
20240319;121500;32.585;92.68;683;112;10.28;406.4;37.56;115.7;415.6;723;13272.9;694.8;7.984;17.03;150.987;7.03;62.75;54.44;47.11;511.5;505;80;72.5;25.4;25.14;20.95;22.32;2560;106.2;542;67.8;1.584;227;7.98;167.4;5.26;25.1;8.87;14.76;3.125;67.1;42.36;2.435;26.65;280.158;32.4;309;10.24;887;12.52;4.225;78.4;57.1;61;142.5;91.45;3.043;88;109.2;52.85
20240319;122000;32.42;92.5;681;111.9;10.265;406.7;37.49;115.7;416;722.5;13233.6;696.8;7.964;17.1;150.987;7.01;62.65;54.44;47.11;512;503;80;72.5;25.4;25.1;20.95;22.34;2560;105.8;542;67.96;1.574;227;8.02;167.4;5.24;25.05;8.845;14.79;3.125;67.1;42.4;2.435;26.75;280.158;32.4;309;10.24;887;12.54;4.235;78;57.1;61;143;91.45;3.031;88;111;52.85
20240319;122500;32.375;92.56;681;111.8;10.225;406;37.4;115.7;416;723;13223.8;696.6;7.952;17.17;150.808;7.014;62.49;54.54;47.09;514.5;503;80;72.5;25.35;25.14;20.95;22.32;2560;105.8;542;68.2;1.57;226;8;167.2;5.24;25.05;8.845;14.79;3.125;67.1;42.28;2.44;26.65;279.254;32.3;307.5;10.22;887;12.5;4.205;78;57.1;61;142.5;91.1;3.031;87.7;111;53
