y;ds
13773.6;2024-03-21 14:55:00
13783.4;2024-03-21 15:00:00
13793.2;2024-03-21 15:05:00
13803.0;2024-03-21 15:10:00
13842.3;2024-03-21 15:15:00
13852.1;2024-03-21 15:20:00
13891.4;2024-03-21 15:25:00
13832.5;2024-03-21 15:30:00
13842.3;2024-03-21 15:35:00
13871.7;2024-03-21 15:40:00
13881.6;2024-03-21 15:45:00
13930.7;2024-03-21 15:50:00
13911.0;2024-03-21 15:55:00
13901.2;2024-03-21 16:00:00
13960.1;2024-03-21 16:05:00
13930.7;2024-03-21 16:10:00
13950.3;2024-03-21 16:15:00
13901.2;2024-03-21 16:20:00
13852.1;2024-03-21 16:25:00
13901.2;2024-03-21 16:30:00
13871.7;2024-03-21 16:35:00
13852.1;2024-03-21 16:40:00
13881.6;2024-03-21 16:45:00
13842.3;2024-03-22 09:00:00
13842.3;2024-03-22 09:05:00
13930.7;2024-03-22 09:10:00
13940.5;2024-03-22 09:15:00
13901.2;2024-03-22 09:20:00
13901.2;2024-03-22 09:25:00
13911.0;2024-03-22 09:30:00
13969.9;2024-03-22 09:35:00
14009.2;2024-03-22 09:40:00
14009.2;2024-03-22 09:45:00
14019.0;2024-03-22 09:50:00
14107.4;2024-03-22 09:55:00
14068.1;2024-03-22 10:00:00
14107.4;2024-03-22 10:05:00
14107.4;2024-03-22 10:10:00
14136.8;2024-03-22 10:15:00
14097.5;2024-03-22 10:20:00
14048.5;2024-03-22 10:25:00
14048.5;2024-03-22 10:30:00
14068.1;2024-03-22 10:35:00
14068.1;2024-03-22 10:40:00
14038.6;2024-03-22 10:45:00
13940.5;2024-03-22 10:50:00
13940.5;2024-03-22 10:55:00
13999.4;2024-03-22 11:00:00
14117.2;2024-03-22 11:05:00
14107.4;2024-03-22 11:10:00
14156.4;2024-03-22 11:15:00
14166.3;2024-03-22 11:20:00
14146.6;2024-03-22 11:25:00
14136.8;2024-03-22 11:30:00
14107.4;2024-03-22 11:35:00
14136.8;2024-03-22 11:40:00
14107.4;2024-03-22 11:45:00
14097.5;2024-03-22 11:50:00
14117.2;2024-03-22 11:55:00
14136.8;2024-03-22 12:00:00
14136.8;2024-03-22 12:05:00
14156.4;2024-03-22 12:10:00
14146.6;2024-03-22 12:15:00
14156.4;2024-03-22 12:20:00
14117.2;2024-03-22 12:25:00
