y;ds
410.9;2024-03-21 14:10:00
411.3;2024-03-21 14:15:00
411.7;2024-03-21 14:20:00
411.8;2024-03-21 14:25:00
411.2;2024-03-21 14:30:00
410.5;2024-03-21 14:35:00
410.0;2024-03-21 14:40:00
410.3;2024-03-21 14:45:00
410.4;2024-03-21 14:50:00
410.0;2024-03-21 14:55:00
409.9;2024-03-21 15:00:00
409.7;2024-03-21 15:05:00
409.8;2024-03-21 15:10:00
410.4;2024-03-21 15:15:00
411.4;2024-03-21 15:20:00
412.3;2024-03-21 15:25:00
411.1;2024-03-21 15:30:00
410.1;2024-03-21 15:35:00
410.8;2024-03-21 15:40:00
411.2;2024-03-21 15:45:00
412.5;2024-03-21 15:50:00
412.8;2024-03-21 15:55:00
413.1;2024-03-21 16:00:00
413.4;2024-03-21 16:05:00
414.0;2024-03-21 16:10:00
413.5;2024-03-21 16:15:00
414.5;2024-03-21 16:20:00
414.8;2024-03-21 16:25:00
413.4;2024-03-21 16:30:00
411.9;2024-03-21 16:35:00
412.8;2024-03-21 16:40:00
415.0;2024-03-21 16:45:00
383.3;2024-03-22 09:00:00
384.3;2024-03-22 09:05:00
383.7;2024-03-22 09:10:00
387.1;2024-03-22 09:15:00
386.1;2024-03-22 09:20:00
384.3;2024-03-22 09:25:00
384.5;2024-03-22 09:30:00
383.7;2024-03-22 09:35:00
383.6;2024-03-22 09:40:00
384.0;2024-03-22 09:45:00
385.0;2024-03-22 09:50:00
385.6;2024-03-22 09:55:00
388.4;2024-03-22 10:00:00
390.9;2024-03-22 10:05:00
389.5;2024-03-22 10:10:00
389.5;2024-03-22 10:15:00
387.5;2024-03-22 10:20:00
384.7;2024-03-22 10:25:00
383.6;2024-03-22 10:30:00
382.6;2024-03-22 10:35:00
382.5;2024-03-22 10:40:00
379.8;2024-03-22 10:45:00
381.2;2024-03-22 10:50:00
380.7;2024-03-22 10:55:00
378.5;2024-03-22 11:00:00
378.4;2024-03-22 11:05:00
379.4;2024-03-22 11:10:00
377.1;2024-03-22 11:15:00
377.0;2024-03-22 11:20:00
374.1;2024-03-22 11:25:00
374.9;2024-03-22 11:30:00
376.1;2024-03-22 11:35:00
375.8;2024-03-22 11:40:00
375.5;2024-03-22 11:45:00
376.6;2024-03-22 11:50:00
376.9;2024-03-22 11:55:00
378.7;2024-03-22 12:00:00
379.9;2024-03-22 12:05:00
379.6;2024-03-22 12:10:00
381.1;2024-03-22 12:15:00
381.9;2024-03-22 12:20:00
379.7;2024-03-22 12:25:00
380.3;2024-03-22 12:30:00
380.7;2024-03-22 12:35:00
378.8;2024-03-22 12:40:00
378.6;2024-03-22 12:45:00
378.7;2024-03-22 12:50:00
379.2;2024-03-22 12:55:00
379.1;2024-03-22 13:00:00
380.5;2024-03-22 13:05:00
378.7;2024-03-22 13:10:00
379.2;2024-03-22 13:15:00
376.8;2024-03-22 13:20:00
377.1;2024-03-22 13:25:00
376.2;2024-03-22 13:30:00
376.5;2024-03-22 13:35:00
375.7;2024-03-22 13:40:00
375.9;2024-03-22 13:45:00
375.2;2024-03-22 13:50:00
374.1;2024-03-22 13:55:00
373.6;2024-03-22 14:00:00
370.6;2024-03-22 14:05:00
369.8;2024-03-22 14:10:00
369.6;2024-03-22 14:15:00
370.7;2024-03-22 14:20:00
372.1;2024-03-22 14:25:00
371.2;2024-03-22 14:30:00
372.6;2024-03-22 14:35:00
372.1;2024-03-22 14:40:00
371.4;2024-03-22 14:45:00
372.6;2024-03-22 14:50:00
372.3;2024-03-22 14:55:00
372.5;2024-03-22 15:00:00
370.5;2024-03-22 15:05:00
371.1;2024-03-22 15:10:00
372.7;2024-03-22 15:15:00
370.3;2024-03-22 15:20:00
368.9;2024-03-22 15:25:00
369.1;2024-03-22 15:30:00
369.0;2024-03-22 15:35:00
368.4;2024-03-22 15:40:00
367.4;2024-03-22 15:45:00
367.6;2024-03-22 15:50:00
367.6;2024-03-22 15:55:00
368.9;2024-03-22 16:00:00
369.7;2024-03-22 16:05:00
369.4;2024-03-22 16:10:00
369.3;2024-03-22 16:15:00
370.7;2024-03-22 16:20:00
370.6;2024-03-22 16:25:00
370.3;2024-03-22 16:30:00
370.7;2024-03-22 16:35:00
372.0;2024-03-22 16:40:00
369.8;2024-03-22 16:45:00
370.0;2024-03-25 09:00:00
373.0;2024-03-25 09:05:00
374.6;2024-03-25 09:10:00
372.9;2024-03-25 09:15:00
375.4;2024-03-25 09:20:00
375.1;2024-03-25 09:25:00
373.5;2024-03-25 09:30:00
373.1;2024-03-25 09:35:00
373.2;2024-03-25 09:40:00
371.5;2024-03-25 09:45:00
370.7;2024-03-25 09:50:00
372.5;2024-03-25 09:55:00
372.9;2024-03-25 10:00:00
373.0;2024-03-25 10:05:00
372.3;2024-03-25 10:10:00
373.1;2024-03-25 10:15:00
373.7;2024-03-25 10:20:00
373.8;2024-03-25 10:25:00
373.6;2024-03-25 10:30:00
373.6;2024-03-25 10:35:00
373.4;2024-03-25 10:40:00
373.4;2024-03-25 10:45:00
373.7;2024-03-25 10:50:00
372.6;2024-03-25 10:55:00
373.4;2024-03-25 11:00:00
372.5;2024-03-25 11:05:00
372.6;2024-03-25 11:10:00
372.4;2024-03-25 11:15:00
373.0;2024-03-25 11:20:00
373.3;2024-03-25 11:25:00
374.1;2024-03-25 11:30:00
374.1;2024-03-25 11:35:00
375.1;2024-03-25 11:40:00
373.8;2024-03-25 11:45:00
373.7;2024-03-25 11:50:00
374.3;2024-03-25 11:55:00
373.7;2024-03-25 12:00:00
374.0;2024-03-25 12:05:00
374.0;2024-03-25 12:10:00
373.9;2024-03-25 12:15:00
374.2;2024-03-25 12:20:00
373.9;2024-03-25 12:25:00
374.1;2024-03-25 12:30:00
374.4;2024-03-25 12:35:00
374.6;2024-03-25 12:40:00
374.1;2024-03-25 12:45:00
374.5;2024-03-25 12:50:00
374.0;2024-03-25 12:55:00
373.5;2024-03-25 13:00:00
373.8;2024-03-25 13:05:00
373.3;2024-03-25 13:10:00
374.2;2024-03-25 13:15:00
374.6;2024-03-25 13:20:00
374.6;2024-03-25 13:25:00
375.7;2024-03-25 13:30:00
375.4;2024-03-25 13:35:00
377.5;2024-03-25 13:40:00
376.7;2024-03-25 13:45:00
377.2;2024-03-25 13:50:00
376.3;2024-03-25 13:55:00
376.4;2024-03-25 14:00:00
376.4;2024-03-25 14:05:00
376.9;2024-03-25 14:10:00
375.3;2024-03-25 14:15:00
375.1;2024-03-25 14:20:00
374.6;2024-03-25 14:25:00
374.4;2024-03-25 14:30:00
373.3;2024-03-25 14:35:00
369.6;2024-03-25 14:40:00
371.4;2024-03-25 14:45:00
371.6;2024-03-25 14:50:00
372.1;2024-03-25 14:55:00
371.9;2024-03-25 15:00:00
372.6;2024-03-25 15:05:00
373.4;2024-03-25 15:10:00
373.7;2024-03-25 15:15:00
374.3;2024-03-25 15:20:00
376.4;2024-03-25 15:25:00
376.8;2024-03-25 15:30:00
376.6;2024-03-25 15:35:00
376.6;2024-03-25 15:40:00
373.9;2024-03-25 15:45:00
373.1;2024-03-25 15:50:00
371.5;2024-03-25 15:55:00
373.1;2024-03-25 16:00:00
372.0;2024-03-25 16:05:00
370.4;2024-03-25 16:10:00
370.2;2024-03-25 16:15:00
370.9;2024-03-25 16:20:00
369.7;2024-03-25 16:25:00
369.1;2024-03-25 16:30:00
370.3;2024-03-25 16:35:00
369.7;2024-03-25 16:40:00
369.9;2024-03-25 16:45:00
365.2;2024-03-26 09:00:00
364.8;2024-03-26 09:05:00
363.6;2024-03-26 09:10:00
364.5;2024-03-26 09:15:00
364.6;2024-03-26 09:20:00
365.5;2024-03-26 09:25:00
364.0;2024-03-26 09:30:00
365.0;2024-03-26 09:35:00
364.8;2024-03-26 09:40:00
365.0;2024-03-26 09:45:00
365.1;2024-03-26 09:50:00
365.4;2024-03-26 09:55:00
364.9;2024-03-26 10:00:00
365.0;2024-03-26 10:05:00
365.0;2024-03-26 10:10:00
365.3;2024-03-26 10:15:00
365.7;2024-03-26 10:20:00
369.2;2024-03-26 10:25:00
369.3;2024-03-26 10:30:00
371.3;2024-03-26 10:35:00
370.5;2024-03-26 10:40:00
370.3;2024-03-26 10:45:00
370.2;2024-03-26 10:50:00
369.9;2024-03-26 10:55:00
369.9;2024-03-26 11:00:00
369.5;2024-03-26 11:05:00
370.3;2024-03-26 11:10:00
369.4;2024-03-26 11:15:00
370.2;2024-03-26 11:20:00
370.0;2024-03-26 11:25:00
370.0;2024-03-26 11:30:00
369.8;2024-03-26 11:35:00
370.0;2024-03-26 11:40:00
370.1;2024-03-26 11:45:00
370.1;2024-03-26 11:50:00
370.1;2024-03-26 11:55:00
370.0;2024-03-26 12:00:00
369.9;2024-03-26 12:05:00
369.4;2024-03-26 12:10:00
369.4;2024-03-26 12:15:00
370.0;2024-03-26 12:20:00
370.2;2024-03-26 12:25:00
371.0;2024-03-26 12:30:00
371.0;2024-03-26 12:35:00
371.2;2024-03-26 12:40:00
371.0;2024-03-26 12:45:00
370.0;2024-03-26 12:50:00
370.3;2024-03-26 12:55:00
370.0;2024-03-26 13:00:00
369.9;2024-03-26 13:05:00
370.0;2024-03-26 13:10:00
370.0;2024-03-26 13:15:00
370.3;2024-03-26 13:20:00
370.2;2024-03-26 13:25:00
370.3;2024-03-26 13:30:00
370.7;2024-03-26 13:35:00
369.8;2024-03-26 13:40:00
